[0.014s] Invoking command in '/home/wtr/programs/cpp/ros2/jaka/src/build/jaka_description': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --build /home/wtr/programs/cpp/ros2/jaka/src/build/jaka_description -- -j8 -l8
[0.051s] Invoked command in '/home/wtr/programs/cpp/ros2/jaka/src/build/jaka_description' returned '0': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --build /home/wtr/programs/cpp/ros2/jaka/src/build/jaka_description -- -j8 -l8
[0.061s] Invoking command in '/home/wtr/programs/cpp/ros2/jaka/src/build/jaka_description': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --install /home/wtr/programs/cpp/ros2/jaka/src/build/jaka_description
[0.070s] -- Install configuration: "Debug"
[0.092s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu7_meshes/Link_3.STL
[0.093s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu7_meshes/Link_4.STL
[0.093s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu7_meshes/Link_5.STL
[0.093s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/meshes/jaka_zu7_meshes/Link_6.STL
[0.093s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/config/jaka_minicobo_urdf.rviz
[0.093s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/config/jaka_zu12_urdf.rviz
[0.093s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/config/jaka_zu18_urdf.rviz
[0.093s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/config/jaka_zu3_urdf.rviz
[0.093s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/config/jaka_zu5_urdf.rviz
[0.094s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/config/jaka_zu7_urdf.rviz
[0.094s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/launch/jaka_minicobo_rviz_control_launch.py
[0.094s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/launch/jaka_pro16_rviz_control_launch.py
[0.094s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/launch/jaka_pro7_rviz_control_launch.py
[0.094s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/launch/jaka_zu12_rviz_control_launch.py
[0.094s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/launch/jaka_zu18_rviz_control_launch.py
[0.094s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/launch/jaka_zu3_rviz_control_launch.py
[0.094s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/launch/jaka_zu5_rviz_control_launch.py
[0.094s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/launch/jaka_zu7_rviz_control_launch.py
[0.094s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/launch/test_launch.py
[0.094s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/ament_index/resource_index/package_run_dependencies/jaka_description
[0.095s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/ament_index/resource_index/parent_prefix_path/jaka_description
[0.095s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/environment/ament_prefix_path.sh
[0.095s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/environment/ament_prefix_path.dsv
[0.095s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/environment/path.sh
[0.097s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/environment/path.dsv
[0.097s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/local_setup.bash
[0.097s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/local_setup.sh
[0.097s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/local_setup.zsh
[0.097s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/local_setup.dsv
[0.097s] -- Symlinking: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/package.dsv
[0.105s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/ament_index/resource_index/packages/jaka_description
[0.105s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/cmake/jaka_descriptionConfig.cmake
[0.105s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/cmake/jaka_descriptionConfig-version.cmake
[0.105s] -- Up-to-date symlink: /home/wtr/programs/cpp/ros2/jaka/src/install/jaka_description/share/jaka_description/package.xml
[0.107s] Invoked command in '/home/wtr/programs/cpp/ros2/jaka/src/build/jaka_description' returned '0': CMAKE_PREFIX_PATH=/opt/ros/humble /usr/bin/cmake --install /home/wtr/programs/cpp/ros2/jaka/src/build/jaka_description
